Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.8280     78673821.871     -495.467 78674317.338  1878555249.3
2.8290     78330183.293      -90.550 78330273.843  1870340310.3
2.8300     77903963.516     1897.245 77902066.271  1860115733.7
2.8310     77627388.610      749.484 77626639.126  1853539189.7
2.8320     77387639.046      366.970 77387272.075  1847823674.9
2.8330     77220970.265     2045.119 77218925.146  1843803951.3
2.8340     77248420.832     -607.832 77249028.665  1844522751.6
2.8350     76960600.801     2351.469 76958249.332  1837579633.9
2.8360     76744877.201     -534.721 76745411.922  1832497583.7
2.8370     76375470.660      372.079 76375098.581  1823655383.4
2.8380     75996237.386     -958.134 75997195.520  1814631958.7
2.8390     75666431.489     -627.136 75667058.625  1806749076.2
2.8400     75491728.459     2226.493 75489501.966  1802509446.3
2.8410     75441736.235      451.990 75441284.245  1801358122.0
2.8420     75170880.578      -75.160 75170955.738  1794903321.3
2.8430     74912030.905     -240.565 74912271.470  1788726557.3
2.8440     74641217.024     -266.938 74641483.962  1782260796.8
2.8450     74365754.814    -1090.946 74366845.760  1775703090.9
2.8460     74104836.856      -72.461 74104909.317  1769448672.7
2.8470     73882102.175      775.794 73881326.380  1764110044.9
2.8480     73723096.411     -493.165 73723589.576  1760343665.8
2.8490     73472418.284     -177.568 73472595.852  1754350533.8
2.8500     73287817.965     -552.265 73288370.230  1749951664.8
2.8510     72985366.394     -440.490 72985806.884  1742727173.0
2.8520     72731111.030     -393.870 72731504.900  1736655047.5
2.8530     73761717.510     1085.009 73760632.501  1761228162.7
2.8540     77311604.365     -379.244 77311983.609  1846025965.7
2.8550     77147451.040      267.209 77147183.831  1842090939.6
2.8560     77559498.956      269.997 77559228.958  1851929595.5
2.8570     77545658.346     -709.627 77546367.973  1851622505.9
2.8580     76721295.432      517.370 76720778.062  1831909385.8
2.8590     75940926.978     -619.324 75941546.302  1813303188.0
2.8600     75601390.754     2046.883 75599343.871  1805132209.3
2.8610     75293357.349     -202.738 75293560.087  1797830821.1
2.8620     74959453.509      840.491 74958613.017  1789833083.1
2.8630     74737346.880     -367.171 74737714.051  1784558542.1
2.8640     74457581.141     -341.279 74457922.420  1777877784.5
2.8650     74174854.293     -806.069 74175660.362  1771138039.1
2.8660     73867499.809     -447.370 73867947.179  1763790581.5
2.8670     73511139.209     3029.867 73508109.341  1755198511.3
2.8680     73395961.006     -872.803 73396833.809  1752541516.7
2.8690     73085303.083     -895.348 73086198.432  1745124284.0
2.8700     72866324.721     -276.115 72866600.836  1739880816.6
2.8710     72686567.892      660.160 72685907.732  1735566295.8
2.8720     72665109.845     1729.547 72663380.297  1735028394.3
2.8730     72444774.904      439.699 72444335.206  1729798119.4
2.8740     72166107.642      306.009 72165801.633  1723147401.3
2.8750     72027475.266     -365.886 72027841.152  1719853233.8
2.8760     71764737.582     -163.077 71764900.659  1713574841.3
2.8770     71478118.324     -732.728 71478851.052  1706744658.2
2.8780     71175175.335     -385.885 71175561.220  1699502819.6
2.8790     70886768.108     -439.802 70887207.910  1692617629.6
2.8800     70680285.376      -63.631 70680349.007  1687678331.9
2.8810     70514062.832     -650.870 70514713.702  1683723355.4
2.8820     70296682.872     -119.194 70296802.066  1678520144.8
2.8830     70069897.082      394.215 70069502.868  1673092781.5
2.8840     69854805.264     -475.294 69855280.559  1667977663.1
2.8850     69574324.070     -407.393 69574731.464  1661278819.2
2.8860     70015192.072     3488.955 70011703.116  1671712661.1
2.8870     71154368.724     -870.779 71155239.502  1699017585.4
2.8880     70797594.844      798.952 70796795.893  1690458806.0
2.8890     70881624.925     2628.465 70878996.460  1692421559.8
2.8900     329428008.270    29826.982 329398181.288  7865243747.8
2.8910     1164366507.473     -221.109 1164366728.583  27802303268.0
2.8920     1160073901.893      230.487 1160073671.405  27699795291.2
2.8930     1155573148.676      -66.640 1155573215.316  27592335122.5
2.8940     1151057022.655      -84.176 1151057106.831  27484501211.9
2.8950     1146686008.653     -643.319 1146686651.973  27380145162.9
2.8960     1142323568.812      266.729 1142323302.083  27275958763.6
2.8970     1137778410.021       74.100 1137778335.922  27167435800.5
2.8980     1135356147.607     3144.515 1135353003.091  27109524631.1
2.8990     1137753514.291       -6.312 1137753520.603  27166843269.8
2.9000     1133841056.774     -405.052 1133841461.826  27073432627.1
2.9010     1129841608.858      559.217 1129841049.641  26977912315.5
2.9020     1125438098.367     -798.217 1125438896.584  26872799389.0
2.9030     1121000241.470     -429.212 1121000670.682  26766825128.9
2.9040     1116576211.559     -179.232 1116576390.791  26661183866.4
2.9050     1112201842.891     -748.411 1112202591.302  26556747955.5
2.9060     1107823490.230     -544.464 1107824034.694  26452198456.1
2.9070     1103467964.589     -669.360 1103468633.948  26348201863.4
2.9080     1099237276.680     -500.643 1099237777.323  26247179087.6
2.9090     1095012493.092     -245.309 1095012738.400  26146295224.7
2.9100     1090715362.444     -310.925 1090715673.369  26043691549.9
2.9110     1086399255.014     -412.513 1086399667.527  25940635613.6
2.9120     1082039863.981     -350.151 1082040214.132  25836542253.4
2.9130     1077825134.562      -70.413 1077825204.975  25735897877.3
2.9140     1075704043.711       71.428 1075703972.282  25685247894.7
2.9150     1073646604.548     -318.357 1073646922.905  25636130456.6
2.9160     1069504396.796      926.088 1069503470.708  25537194690.3
2.9170     1065365907.361     -479.306 1065366386.667  25438410980.4
2.9180     1061195958.615     -448.574 1061196407.189  25338841805.8
2.9190     1057031862.085      538.553 1057031323.533  25239389531.8
2.9200     1052904365.076        1.855 1052904363.221  25140847552.5
2.9210     1048758871.494     -275.377 1048759146.872  25041869662.4
2.9220     1044644994.796     -880.243 1044645875.039  24943654531.3
2.9230     1040566189.815     -218.225 1040566408.040  24846246579.0
2.9240     1036508086.146     -746.746 1036508832.893  24749361352.1
2.9250     1032451999.762     -516.869 1032452516.632  24652506184.3
2.9260     1028085424.336      -75.597 1028085499.933  24548232230.3
2.9270     1023760509.727      200.189 1023760309.538  24444956988.9
2.9280     1019849983.118     -766.224 1019850749.341  24351606006.3
2.9290     1016047508.132     -181.424 1016047689.557  24260797999.8
2.9300     1012150774.858      -41.519 1012150816.377  24167749952.9
2.9310     1008169667.801     -422.248 1008170090.050  24072699692.6
2.9320     1004487737.896     1239.930 1004486497.966  23984744290.2
2.9330     1000992511.904     1114.616 1000991397.287  23901289613.4
2.9340     997329651.772     -271.011 997329922.784  23813862326.0
2.9350     993323004.750      188.346 993322816.403  23718182172.9
2.9360     989311878.686     -188.627 989312067.314  23622415040.7
2.9370     985531643.816     -256.629 985531900.445  23532153662.4
2.9380     981695200.333      -37.850 981695238.183  23440543308.8
2.9390     977899318.231     -660.766 977899978.997  23349921562.0
2.9400     974066456.082     -145.161 974066601.244  23258389634.6
2.9410     970170863.550     -382.753 970171246.304  23165377839.7
2.9420     966310476.474     -151.304 966310627.778  23073195467.6
2.9430     962462473.170      940.698 962461532.472  22981288242.5
2.9440     958738197.203     -402.481 958738599.683  22892393477.7
2.9450     954998850.871     -685.085 954999535.955  22803113544.6
2.9460     951295859.966     -837.104 951296697.070  22714698574.3
2.9470     947565646.975     -460.739 947566107.713  22625620989.0
2.9480     943924589.379     -121.939 943924711.318  22538673119.0
2.9490     940292484.460      374.963 940292109.497  22451935242.6
2.9500     936619228.284     -356.893 936619585.177  22364244111.9
2.9510     933003654.679     -208.249 933003862.929  22277909279.4
2.9520     929390345.596     -614.443 929390960.039  22191641766.5
2.9530     925668693.760     -734.035 925669427.795  22102780443.4
2.9540     922130013.348     -658.781 922130672.129  22018283389.5
2.9550     918572981.766     -381.170 918573362.936  21933343321.6
2.9560     915036300.164      791.427 915035508.736  21848867792.6
2.9570     911696805.694      863.857 911695941.837  21769126891.8
2.9580     908237296.709      503.729 908236792.979  21686530658.8
2.9590     904824184.423     -491.136 904824675.559  21605057424.5
2.9600     901266758.352     -537.515 901267295.867  21520115673.3
2.9610     897733363.909     -854.108 897734218.018  21435754192.1
2.9620     894213119.559     -633.571 894213753.129  21351693878.4
2.9630     890775413.609     -135.302 890775548.911  21269597753.5
2.9640     887339052.793     -462.527 887339515.320  21187553458.0
2.9650     895736802.002     2123.892 895734678.110  21388009943.2
2.9660     913827179.888     1674.909 913825504.979  21819975785.8
2.9670     910724036.832     -120.195 910724157.027  21745922985.9
2.9680     907301513.221      383.402 907301129.819  21664189251.9
2.9690     903856634.751     1042.969 903855591.781  21581918012.8
2.9700     900359605.367     -424.520 900360029.887  21498452323.3
2.9710     896890118.628      180.119 896889938.509  21415594809.0
2.9720     893462633.911      -44.112 893462678.023  21333759994.4
2.9730     890069316.708      796.533 890068520.175  21252715591.8
2.9740     887082423.351     1123.307 887081300.044  21181387892.5
2.9750     883580708.973      436.495 883580272.478  21097791695.7
2.9760     880119143.869     -510.409 880119654.277  21015160378.3
2.9770     876654031.240     -617.965 876654649.205  20932424312.9
2.9780     873264382.836     1008.205 873263374.632  20851448756.1
2.9790     869985917.103     -281.815 869986198.919  20773197608.2
2.9800     866539519.530      507.933 866539011.597  20690886988.2
2.9810     863185448.903       -5.434 863185454.337  20610812031.0
2.9820     860082430.650      618.674 860081811.976  20536704446.2
2.9830     856876871.506     -130.176 856877001.682  20460181212.1
2.9840     853479655.785      453.799 853479201.986  20379049850.9
2.9850     850069802.362      778.629 850069023.734  20297622919.3
2.9860     846730336.911     2960.601 846727376.310  20217832340.6
2.9870     843715068.650     -830.329 843715898.980  20145925437.1
2.9880     840424085.062     -139.854 840424224.916  20067328103.1
2.9890     837147827.268     -619.051 837148446.320  19989110315.1
2.9900     833868700.425      741.416 833867959.008  19910780094.2
2.9910     830621235.078     -562.179 830621797.257  19833269485.8
2.9920     827322696.318     -211.556 827322907.874  19754499867.3
2.9930     824049370.122     -202.485 824049572.607  19676340420.1
2.9940     820791638.403     -317.851 820791956.254  19598556303.2
2.9950     817546152.119      283.914 817545868.205  19521047454.7
2.9960     814735294.917       37.557 814735257.360  19453936764.2
2.9970     811898931.318     -747.163 811899678.481  19386229896.6
2.9980     808631902.903      264.480 808631638.423  19308196886.5
2.9990     805541040.070      280.300 805540759.770  19234394068.5
3.0000     802965447.243       33.302 802965413.940  19172900946.1
3.0010     800436505.175      787.276 800435717.899  19112497831.9
3.0020     799419367.368     -628.168 799419995.536  19088244801.9
3.0030     837666520.288     4400.101 837662120.187  20001375623.2
3.0040     968926375.882     -410.439 968926786.321  23135663100.4
3.0050     965306384.941     1104.300 965305280.640  23049190173.3
3.0060     961781593.607      765.758 961780827.849  22965034638.0
3.0070     958192676.723     -729.657 958193406.380  22879375560.6
3.0080     954345285.596       54.350 954345231.246  22787490307.1
3.0090     950511987.658     -351.718 950512339.376  22695969981.4
3.0100     946770926.645     -688.041 946771614.686  22606650388.4
3.0110     943061503.808     -839.482 943062343.290  22518081825.2
3.0120     939367910.080     -295.191 939368205.271  22429874610.9
3.0130     935663397.218     -356.282 935663753.501  22341421128.8
3.0140     932063275.043     1780.205 932061494.838  22255407774.7
3.0150     928925041.253      264.478 928924776.775  22180510420.9
3.0160     926353210.248      861.045 926352349.203  22119086979.5
3.0170     922759590.287     1495.567 922758094.720  22033264746.1
3.0180     919189543.985      371.290 919189172.695  21948047391.4
3.0190     915575311.891     -438.683 915575750.574  21861767480.5
3.0200     911953815.515     -618.870 911954434.385  21775299078.0
3.0210     908351943.218     -401.280 908352344.498  21689289753.8
3.0220     905199531.392       10.437 905199520.955  21614007839.5
3.0230     902023439.981     1008.867 902022431.114  21538146503.8
3.0240     898393502.407      239.833 898393262.574  21451490605.9
