Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.7850        -1678.939    -1690.849       11.910   284.4
1.7860        -1678.985    -1690.906       11.920   284.6
1.7870        -1679.035    -1691.175       12.139   289.9
1.7880        -1679.021    -1691.225       12.204   291.4
1.7890        -1678.900    -1690.775       11.874   283.5
1.7900        -1678.902    -1690.525       11.623   277.5
1.7910        -1678.950    -1690.947       11.997   286.5
1.7920        -1678.974    -1691.337       12.364   295.2
1.7930        -1678.910    -1691.210       12.300   293.7
1.7940        -1678.902    -1690.904       12.002   286.6
1.7950        -1678.891    -1690.644       11.754   280.6
1.7960        -1678.938    -1690.730       11.792   281.6
1.7970        -1678.993    -1690.982       11.990   286.3
1.7980        -1678.910    -1690.786       11.876   283.6
1.7990        -1678.826    -1690.359       11.533   275.4
1.8000        -1678.849    -1690.371       11.522   275.1
1.8010        -1678.792    -1690.888       12.096   288.8
1.8020        -1678.716    -1691.261       12.546   299.6
1.8030        -1678.656    -1691.164       12.508   298.7
1.8040        -1678.582    -1691.022       12.441   297.1
1.8050        -1678.631    -1691.163       12.532   299.2
1.8060        -1678.662    -1691.399       12.737   304.1
1.8070        -1678.721    -1691.373       12.652   302.1
1.8080        -1678.759    -1691.206       12.447   297.2
1.8090        -1678.750    -1691.154       12.404   296.2
1.8100        -1678.775    -1691.140       12.365   295.2
1.8110        -1678.800    -1691.168       12.368   295.3
1.8120        -1678.844    -1691.260       12.416   296.5
1.8130        -1678.807    -1691.246       12.439   297.0
1.8140        -1678.753    -1691.315       12.563   300.0
1.8150        -1678.884    -1691.533       12.650   302.0
1.8160        -1678.805    -1691.257       12.452   297.3
1.8170        -1678.648    -1690.816       12.169   290.6
1.8180        -1678.705    -1690.911       12.207   291.5
1.8190        -1678.687    -1691.138       12.451   297.3
1.8200        -1678.709    -1691.107       12.398   296.0
1.8210        -1678.682    -1690.991       12.309   293.9
1.8220        -1678.682    -1690.948       12.266   292.9
1.8230        -1678.661    -1691.206       12.544   299.5
1.8240        -1678.720    -1691.680       12.961   309.5
1.8250        -1678.685    -1691.701       13.015   310.8
1.8260        -1678.637    -1691.288       12.651   302.1
1.8270        -1678.588    -1691.173       12.585   300.5
1.8280        -1678.622    -1691.470       12.848   306.8
1.8290        -1678.670    -1691.556       12.886   307.7
1.8300        -1678.604    -1691.258       12.654   302.2
1.8310        -1678.603    -1690.987       12.384   295.7
1.8320        -1678.643    -1691.105       12.462   297.6
1.8330        -1678.735    -1691.525       12.790   305.4
1.8340        -1678.795    -1691.600       12.804   305.7
1.8350        -1678.854    -1691.124       12.270   293.0
1.8360        -1678.871    -1690.884       12.012   286.8
1.8370        -1678.978    -1691.296       12.318   294.1
1.8380        -1679.009    -1691.735       12.726   303.9
1.8390        -1678.963    -1691.564       12.601   300.9
1.8400        -1678.918    -1691.073       12.155   290.2
1.8410        -1678.834    -1690.923       12.089   288.7
1.8420        -1678.839    -1691.437       12.597   300.8
1.8430        -1678.964    -1691.994       13.030   311.1
1.8440        -1678.937    -1691.667       12.729   303.9
1.8450        -1678.861    -1690.851       11.990   286.3
1.8460        -1678.881    -1690.803       11.922   284.7
1.8470        -1678.947    -1691.498       12.552   299.7
1.8480        -1678.991    -1691.902       12.911   308.3
1.8490        -1678.937    -1691.607       12.669   302.5
1.8500        -1678.893    -1691.022       12.129   289.6
1.8510        -1678.965    -1690.873       11.908   284.3
1.8520        -1679.026    -1691.275       12.249   292.5
1.8530        -1679.099    -1691.421       12.322   294.2
1.8540        -1679.062    -1690.799       11.737   280.2
1.8550        -1678.984    -1690.175       11.191   267.2
1.8560        -1678.989    -1690.444       11.455   273.5
1.8570        -1679.001    -1691.053       12.052   287.8
1.8580        -1679.005    -1691.207       12.202   291.4
1.8590        -1678.959    -1690.956       11.996   286.4
1.8600        -1678.953    -1690.937       11.985   286.2
1.8610        -1678.932    -1691.340       12.408   296.3
1.8620        -1678.919    -1691.777       12.858   307.0
1.8630        -1678.968    -1691.686       12.718   303.7
1.8640        -1678.889    -1691.268       12.379   295.6
1.8650        -1678.892    -1691.216       12.324   294.3
1.8660        -1678.989    -1691.561       12.572   300.2
1.8670        -1679.081    -1691.736       12.654   302.2
1.8680        -1679.039    -1691.509       12.470   297.7
1.8690        -1679.027    -1691.330       12.302   293.8
1.8700        -1679.036    -1691.401       12.365   295.3
1.8710        -1679.019    -1691.415       12.397   296.0
1.8720        -1678.936    -1691.256       12.320   294.2
1.8730        -1678.846    -1690.973       12.127   289.6
1.8740        -1678.813    -1690.645       11.832   282.5
1.8750        -1678.825    -1690.618       11.793   281.6
1.8760        -1678.878    -1690.811       11.933   284.9
1.8770        -1678.854    -1690.821       11.966   285.7
1.8780        -1678.892    -1690.815       11.923   284.7
1.8790        -1678.880    -1690.924       12.043   287.6
1.8800        -1678.852    -1690.818       11.966   285.7
1.8810        -1678.813    -1690.727       11.914   284.5
1.8820        -1678.847    -1691.008       12.160   290.4
1.8830        -1678.868    -1691.168       12.300   293.7
1.8840        -1678.916    -1691.100       12.184   290.9
1.8850        -1678.937    -1691.175       12.238   292.2
1.8860        -1679.028    -1691.444       12.417   296.5
1.8870        -1678.998    -1691.726       12.728   303.9
1.8880        -1679.019    -1692.041       13.022   310.9
1.8890        -1679.070    -1692.016       12.946   309.1
1.8900        -1678.991    -1691.546       12.555   299.8
1.8910        -1678.989    -1691.510       12.521   299.0
1.8920        -1679.003    -1691.748       12.745   304.3
1.8930        -1678.929    -1691.578       12.649   302.0
1.8940        -1678.823    -1691.243       12.419   296.5
1.8950        -1678.750    -1691.211       12.461   297.5
1.8960        -1678.808    -1691.353       12.544   299.5
1.8970        -1678.901    -1691.584       12.683   302.8
1.8980        -1678.979    -1691.835       12.855   307.0
1.8990        -1678.914    -1691.619       12.705   303.4
1.9000        -1678.937    -1691.420       12.482   298.0
1.9010        -1678.973    -1691.657       12.684   302.9
1.9020        -1679.045    -1691.571       12.526   299.1
1.9030        -1679.003    -1691.235       12.232   292.1
1.9040        -1679.006    -1691.128       12.121   289.4
1.9050        -1678.975    -1691.255       12.280   293.2
1.9060        -1679.050    -1691.512       12.462   297.6
1.9070        -1679.045    -1691.771       12.726   303.9
1.9080        -1679.093    -1691.731       12.638   301.8
1.9090        -1679.112    -1691.529       12.417   296.5
1.9100        -1679.091    -1691.715       12.624   301.4
1.9110        -1679.019    -1691.816       12.797   305.6
1.9120        -1678.937    -1691.549       12.612   301.1
1.9130        -1678.879    -1691.275       12.396   296.0
1.9140        -1678.766    -1691.160       12.394   295.9
1.9150        -1678.712    -1691.255       12.543   299.5
1.9160        -1678.735    -1691.516       12.781   305.2
1.9170        -1678.718    -1691.667       12.949   309.2
1.9180        -1678.647    -1691.499       12.852   306.9
1.9190        -1678.653    -1691.332       12.679   302.8
1.9200        -1678.775    -1691.394       12.618   301.3
1.9210        -1678.813    -1691.343       12.530   299.2
1.9220        -1678.801    -1691.193       12.392   295.9
1.9230        -1678.822    -1690.792       11.969   285.8
1.9240        -1678.784    -1690.230       11.446   273.3
1.9250        -1678.846    -1690.286       11.440   273.2
1.9260        -1678.930    -1690.818       11.888   283.9
1.9270        -1678.981    -1691.046       12.065   288.1
1.9280        -1678.934    -1691.004       12.070   288.2
1.9290        -1678.953    -1691.140       12.187   291.0
1.9300        -1678.987    -1691.484       12.497   298.4
1.9310        -1678.985    -1691.816       12.830   306.4
1.9320        -1678.942    -1691.784       12.842   306.6
1.9330        -1678.949    -1691.340       12.391   295.9
1.9340        -1678.935    -1691.212       12.277   293.1
1.9350        -1679.122    -1691.799       12.677   302.7
1.9360        -1679.210    -1692.172       12.962   309.5
1.9370        -1679.140    -1691.890       12.751   304.5
1.9380        -1679.071    -1691.690       12.619   301.3
1.9390        -1679.133    -1692.043       12.910   308.3
1.9400        -1679.202    -1692.531       13.329   318.3
1.9410        -1679.258    -1692.472       13.214   315.5
1.9420        -1679.169    -1691.654       12.485   298.1
1.9430        -1679.164    -1690.927       11.764   280.9
1.9440        -1679.248    -1691.230       11.982   286.1
1.9450        -1679.374    -1691.729       12.355   295.0
1.9460        -1679.277    -1691.255       11.978   286.0
1.9470        -1679.225    -1690.542       11.317   270.2
1.9480        -1679.301    -1690.686       11.386   271.9
1.9490        -1679.333    -1691.255       11.922   284.7
1.9500        -1679.386    -1691.499       12.113   289.2
1.9510        -1679.408    -1691.123       11.715   279.7
1.9520        -1679.381    -1690.636       11.256   268.8
1.9530        -1679.359    -1690.855       11.497   274.5
1.9540        -1679.315    -1691.413       12.098   288.9
1.9550        -1679.375    -1691.289       11.913   284.5
1.9560        -1679.336    -1690.691       11.355   271.1
1.9570        -1679.317    -1690.775       11.458   273.6
1.9580        -1679.446    -1691.434       11.988   286.3
1.9590        -1679.496    -1691.722       12.226   291.9
1.9600        -1679.528    -1691.430       11.902   284.2
1.9610        -1679.487    -1691.031       11.544   275.6
1.9620        -1679.480    -1691.215       11.735   280.2
1.9630        -1679.565    -1691.673       12.108   289.1
1.9640        -1679.499    -1691.569       12.069   288.2
1.9650        -1679.441    -1690.998       11.557   275.9
1.9660        -1679.455    -1690.904       11.449   273.4
1.9670        -1679.540    -1691.458       11.918   284.6
1.9680        -1679.510    -1691.721       12.211   291.6
1.9690        -1679.570    -1691.490       11.920   284.6
1.9700        -1679.570    -1691.123       11.552   275.8
1.9710        -1679.548    -1691.135       11.587   276.7
1.9720        -1679.624    -1691.537       11.914   284.5
1.9730        -1679.657    -1691.675       12.018   287.0
1.9740        -1679.606    -1691.322       11.716   279.7
1.9750        -1679.606    -1691.119       11.513   274.9
1.9760        -1679.682    -1691.445       11.763   280.9
1.9770        -1679.716    -1691.670       11.954   285.4
1.9780        -1679.661    -1691.498       11.838   282.7
1.9790        -1679.656    -1691.243       11.586   276.7
1.9800        -1679.653    -1691.258       11.605   277.1
1.9810        -1679.694    -1691.403       11.709   279.6
1.9820        -1679.617    -1691.401       11.784   281.4
1.9830        -1679.610    -1691.226       11.616   277.4
1.9840        -1679.586    -1691.308       11.723   279.9
1.9850        -1679.614    -1691.642       12.028   287.2
1.9860        -1679.678    -1691.745       12.067   288.1
1.9870        -1679.678    -1691.622       11.945   285.2
1.9880        -1679.634    -1691.524       11.889   283.9
1.9890        -1679.606    -1691.661       12.055   287.8
1.9900        -1679.636    -1692.000       12.365   295.2
1.9910        -1679.745    -1692.136       12.390   295.9
1.9920        -1679.667    -1691.814       12.146   290.0
1.9930        -1679.604    -1691.616       12.011   286.8
1.9940        -1679.690    -1691.853       12.163   290.4
1.9950        -1679.750    -1691.987       12.237   292.2
1.9960        -1679.795    -1691.947       12.152   290.2
1.9970        -1679.814    -1691.887       12.073   288.3
1.9980        -1679.775    -1691.725       11.950   285.3
1.9990        -1679.736    -1691.678       11.942   285.2
2.0000        -1679.734    -1691.689       11.956   285.5
2.0010        -1679.768    -1691.627       11.860   283.2
2.0020        -1679.797    -1691.753       11.956   285.5
