Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.8830        -1673.728    -1689.208       15.479   369.6
1.8840        -1673.680    -1689.004       15.324   365.9
1.8850        -1673.808    -1689.172       15.364   366.9
1.8860        -1673.656    -1689.124       15.468   369.3
1.8870        -1674.032    -1690.340       16.308   389.4
1.8880        -1673.789    -1689.894       16.104   384.5
1.8890        -1673.705    -1689.263       15.557   371.5
1.8900        -1673.862    -1689.244       15.382   367.3
1.8910        -1673.833    -1689.039       15.205   363.1
1.8920        -1674.030    -1689.816       15.786   376.9
1.8930        -1674.013    -1689.477       15.464   369.2
1.8940        -1673.989    -1689.159       15.171   362.2
1.8950        -1674.121    -1689.087       14.967   357.4
1.8960        -1674.036    -1688.995       14.959   357.2
1.8970        -1674.132    -1689.530       15.397   367.6
1.8980        -1673.988    -1688.811       14.823   353.9
1.8990        -1674.159    -1689.119       14.960   357.2
1.9000        -1674.183    -1688.517       14.334   342.3
1.9010        -1674.355    -1688.528       14.174   338.4
1.9020        -1674.349    -1688.813       14.464   345.4
1.9030        -1674.340    -1688.939       14.599   348.6
1.9040        -1674.456    -1689.405       14.949   356.9
1.9050        -1674.186    -1688.866       14.679   350.5
1.9060        -1674.577    -1689.447       14.870   355.1
1.9070        -1674.445    -1688.958       14.513   346.5
1.9080        -1674.595    -1689.591       14.996   358.1
1.9090        -1674.688    -1689.761       15.073   359.9
1.9100        -1674.689    -1689.351       14.662   350.1
1.9110        -1674.581    -1689.483       14.902   355.8
1.9120        -1674.522    -1689.226       14.704   351.1
1.9130        -1674.708    -1689.948       15.240   363.9
1.9140        -1674.685    -1689.968       15.283   364.9
1.9150        -1674.886    -1690.233       15.347   366.4
1.9160        -1674.804    -1690.198       15.393   367.6
1.9170        -1674.903    -1690.450       15.547   371.2
1.9180        -1674.990    -1690.424       15.434   368.5
1.9190        -1674.903    -1690.012       15.109   360.8
1.9200        -1675.005    -1690.284       15.279   364.8
1.9210        -1674.948    -1689.562       14.614   349.0
1.9220        -1675.032    -1689.739       14.707   351.2
1.9230        -1675.076    -1689.569       14.493   346.1
1.9240        -1675.055    -1689.440       14.385   343.5
1.9250        -1675.046    -1689.727       14.680   350.5
1.9260        -1674.954    -1689.448       14.494   346.1
1.9270        -1675.005    -1689.555       14.550   347.4
1.9280        -1674.879    -1689.340       14.461   345.3
1.9290        -1675.016    -1689.481       14.466   345.4
1.9300        -1674.984    -1689.161       14.177   338.5
1.9310        -1675.039    -1689.356       14.316   341.8
1.9320        -1675.188    -1689.302       14.114   337.0
1.9330        -1675.097    -1689.009       13.912   332.2
1.9340        -1675.115    -1689.306       14.191   338.8
1.9350        -1675.091    -1689.057       13.966   333.5
1.9360        -1675.249    -1689.775       14.526   346.8
1.9370        -1675.102    -1689.356       14.255   340.4
1.9380        -1675.206    -1689.854       14.647   349.7
1.9390        -1675.138    -1690.080       14.942   356.8
1.9400        -1675.137    -1689.589       14.451   345.1
1.9410        -1675.300    -1689.814       14.514   346.6
1.9420        -1675.220    -1689.452       14.232   339.8
1.9430        -1675.448    -1689.742       14.294   341.3
1.9440        -1675.327    -1689.520       14.193   338.9
1.9450        -1675.434    -1690.224       14.789   353.1
1.9460        -1675.449    -1690.033       14.583   348.2
1.9470        -1675.590    -1690.414       14.824   354.0
1.9480        -1675.561    -1690.414       14.853   354.7
1.9490        -1675.506    -1689.890       14.384   343.5
1.9500        -1675.731    -1690.669       14.938   356.7
1.9510        -1675.791    -1690.263       14.473   345.6
1.9520        -1675.938    -1690.241       14.303   341.5
1.9530        -1675.778    -1689.903       14.125   337.3
1.9540        -1675.899    -1690.053       14.154   338.0
1.9550        -1675.994    -1690.320       14.326   342.1
1.9560        -1675.881    -1690.038       14.157   338.0
1.9570        -1675.909    -1690.053       14.144   337.7
1.9580        -1675.780    -1690.045       14.266   340.6
1.9590        -1675.847    -1690.595       14.749   352.2
1.9600        -1675.731    -1690.325       14.594   348.5
1.9610        -1675.863    -1690.550       14.686   350.7
1.9620        -1675.727    -1690.161       14.434   344.6
1.9630        -1675.697    -1690.043       14.346   342.5
1.9640        -1675.975    -1690.963       14.988   357.9
1.9650        -1675.556    -1689.787       14.231   339.8
1.9660        -1675.715    -1689.854       14.139   337.6
1.9670        -1675.559    -1689.798       14.239   340.0
1.9680        -1675.714    -1690.279       14.565   347.8
1.9690        -1675.868    -1690.526       14.658   350.0
1.9700        -1675.745    -1690.029       14.284   341.1
1.9710        -1675.761    -1689.662       13.901   331.9
1.9720        -1675.649    -1689.727       14.078   336.1
1.9730        -1675.834    -1690.657       14.824   354.0
1.9740        -1675.584    -1689.734       14.150   337.9
1.9750        -1675.990    -1690.376       14.387   343.5
1.9760        -1675.687    -1689.842       14.155   338.0
1.9770        -1675.730    -1690.148       14.418   344.3
1.9780        -1675.876    -1690.791       14.915   356.1
1.9790        -1675.582    -1689.924       14.342   342.4
1.9800        -1675.772    -1690.273       14.501   346.2
1.9810        -1675.821    -1690.293       14.471   345.5
1.9820        -1675.958    -1690.792       14.834   354.2
1.9830        -1675.852    -1690.626       14.774   352.8
1.9840        -1676.032    -1690.642       14.610   348.8
1.9850        -1675.911    -1690.046       14.134   337.5
1.9860        -1675.981    -1690.627       14.646   349.7
1.9870        -1676.223    -1691.291       15.068   359.8
1.9880        -1675.817    -1690.021       14.204   339.2
1.9890        -1676.031    -1690.322       14.292   341.2
1.9900        -1675.849    -1689.911       14.062   335.8
1.9910        -1675.863    -1690.331       14.467   345.4
1.9920        -1676.058    -1690.723       14.665   350.2
1.9930        -1675.872    -1689.855       13.983   333.9
1.9940        -1675.946    -1690.073       14.127   337.3
1.9950        -1675.990    -1690.162       14.172   338.4
1.9960        -1676.141    -1690.662       14.521   346.7
1.9970        -1675.861    -1690.014       14.153   338.0
1.9980        -1676.026    -1690.469       14.443   344.9
1.9990        -1676.000    -1690.240       14.240   340.0
2.0000        -1676.029    -1690.712       14.683   350.6
2.0010        -1676.184    -1691.067       14.883   355.4
2.0020        -1675.694    -1689.829       14.135   337.5
2.0030        -1676.108    -1690.918       14.810   353.6
2.0040        -1675.938    -1690.737       14.799   353.4
2.0050        -1676.053    -1691.040       14.987   357.9
2.0060        -1676.103    -1690.749       14.646   349.7
2.0070        -1676.037    -1690.344       14.308   341.6
2.0080        -1675.981    -1690.577       14.596   348.5
2.0090        -1675.958    -1690.617       14.659   350.0
2.0100        -1676.141    -1690.160       14.018   334.7
2.0110        -1675.718    -1688.853       13.135   313.6
2.0120        -1676.093    -1689.694       13.601   324.8
2.0130        -1675.951    -1689.377       13.426   320.6
2.0140        -1676.010    -1689.646       13.636   325.6
2.0150        -1676.209    -1689.782       13.573   324.1
2.0160        -1675.819    -1688.888       13.069   312.1
2.0170        -1676.011    -1689.711       13.700   327.1
2.0180        -1675.930    -1689.643       13.713   327.4
2.0190        -1675.985    -1689.669       13.684   326.7
2.0200        -1676.148    -1689.393       13.245   316.3
2.0210        -1676.237    -1689.755       13.519   322.8
2.0220        -1676.330    -1690.228       13.899   331.9
2.0230        -1676.221    -1690.376       14.155   338.0
2.0240        -1676.339    -1690.609       14.270   340.7
2.0250        -1675.823    -1689.883       14.060   335.7
2.0260        -1676.232    -1691.266       15.034   359.0
2.0270        -1676.079    -1690.892       14.813   353.7
2.0280        -1676.023    -1690.776       14.753   352.3
2.0290        -1676.205    -1691.050       14.845   354.5
2.0300        -1675.708    -1689.952       14.244   340.1
2.0310        -1676.148    -1691.048       14.900   355.8
2.0320        -1675.883    -1690.242       14.358   342.8
2.0330        -1675.907    -1690.251       14.344   342.5
2.0340        -1675.896    -1690.573       14.678   350.5
2.0350        -1675.966    -1690.803       14.837   354.3
2.0360        -1676.041    -1691.022       14.981   357.7
2.0370        -1675.863    -1690.409       14.546   347.3
2.0380        -1675.988    -1690.480       14.492   346.0
2.0390        -1675.748    -1689.757       14.009   334.5
2.0400        -1676.149    -1690.600       14.452   345.1
2.0410        -1675.974    -1689.994       14.020   334.8
2.0420        -1675.938    -1689.660       13.723   327.7
2.0430        -1676.104    -1690.189       14.085   336.3
2.0440        -1675.752    -1689.758       14.006   334.4
2.0450        -1676.023    -1691.061       15.038   359.1
2.0460        -1675.859    -1690.644       14.785   353.0
2.0470        -1675.879    -1690.582       14.702   351.1
2.0480        -1675.963    -1690.614       14.651   349.8
2.0490        -1676.073    -1690.623       14.551   347.4
2.0500        -1676.064    -1690.403       14.339   342.4
2.0510        -1676.029    -1690.098       14.070   336.0
2.0520        -1676.213    -1690.449       14.236   339.9
2.0530        -1675.997    -1689.967       13.970   333.6
2.0540        -1676.369    -1691.177       14.808   353.6
2.0550        -1676.065    -1690.697       14.631   349.4
2.0560        -1676.098    -1690.851       14.753   352.3
2.0570        -1676.381    -1691.070       14.689   350.7
2.0580        -1676.118    -1690.322       14.204   339.2
2.0590        -1676.260    -1690.767       14.507   346.4
2.0600        -1676.179    -1690.312       14.133   337.5
2.0610        -1676.214    -1690.376       14.162   338.2
2.0620        -1676.208    -1689.848       13.640   325.7
2.0630        -1676.423    -1690.218       13.794   329.4
2.0640        -1676.308    -1689.962       13.654   326.0
2.0650        -1676.227    -1690.322       14.094   336.5
2.0660        -1676.464    -1690.919       14.455   345.2
2.0670        -1676.096    -1690.261       14.165   338.2
2.0680        -1676.314    -1691.068       14.754   352.3
2.0690        -1676.188    -1690.485       14.297   341.4
2.0700        -1676.316    -1690.969       14.653   349.9
2.0710        -1676.418    -1690.904       14.486   345.9
2.0720        -1676.210    -1690.202       13.991   334.1
2.0730        -1676.304    -1690.335       14.031   335.0
2.0740        -1676.314    -1690.051       13.737   328.0
2.0750        -1676.517    -1690.896       14.379   343.3
2.0760        -1676.201    -1690.520       14.318   341.9
2.0770        -1676.498    -1690.878       14.379   343.3
2.0780        -1676.280    -1690.268       13.988   334.0
2.0790        -1676.360    -1690.677       14.317   341.9
2.0800        -1676.626    -1691.006       14.380   343.4
2.0810        -1676.206    -1690.318       14.112   337.0
2.0820        -1676.418    -1690.629       14.211   339.3
2.0830        -1676.201    -1689.339       13.138   313.7
2.0840        -1676.464    -1690.156       13.692   326.9
2.0850        -1676.508    -1690.599       14.091   336.5
2.0860        -1676.468    -1690.571       14.103   336.7
2.0870        -1676.325    -1690.556       14.231   339.8
2.0880        -1676.284    -1690.171       13.888   331.6
2.0890        -1676.513    -1690.847       14.334   342.3
2.0900        -1676.285    -1690.617       14.331   342.2
2.0910        -1676.651    -1691.181       14.531   347.0
2.0920        -1676.424    -1689.813       13.388   319.7
2.0930        -1676.460    -1690.165       13.704   327.2
2.0940        -1676.753    -1690.840       14.087   336.4
2.0950        -1676.302    -1690.413       14.112   337.0
2.0960        -1676.462    -1690.877       14.414   344.2
2.0970        -1676.242    -1689.341       13.099   312.8
2.0980        -1676.416    -1690.004       13.588   324.5
2.0990        -1676.455    -1690.413       13.958   333.3
2.1000        -1676.575    -1690.640       14.065   335.8
